Latitude (decimal degrees):	60.169
Longitude (decimal degrees):	24.940
Elevation (m):	14
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230720:1311,639910.0,782.11,41.03,17.81,5.45,0.0
20230720:1411,492210.0,603.83,34.41,18.38,4.83,0.0
20230720:1511,318850.0,406.05,27.14,18.52,4.9,0.0
20230720:1611,128230.0,199.39,19.69,18.32,4.76,0.0
20230720:1711,32790.0,55.09,12.46,17.82,4.34,0.0
20230720:1811,13410.0,28.86,5.78,16.74,4.28,0.0
20230720:1911,0.0,0.0,0.0,15.34,4.21,0.0
20230720:2011,0.0,0.0,0.0,14.03,4.07,0.0
20230720:2111,0.0,0.0,0.0,13.19,3.79,0.0
20230720:2211,0.0,0.0,0.0,12.77,3.59,0.0
20230720:2311,0.0,0.0,0.0,12.28,3.31,0.0
20230721:0011,0.0,0.0,0.0,11.85,2.97,0.0
20230721:0111,0.0,0.0,0.0,11.38,2.83,0.0
20230721:0211,2610.0,11.37,2.57,10.95,2.69,0.0
20230721:0311,28990.0,48.97,8.85,11.44,2.76,0.0
20230721:0411,53180.0,108.44,15.85,13.28,3.1,0.0
20230721:0511,220020.0,296.17,23.24,15.25,3.1,0.0
20230721:0611,392140.0,485.73,30.64,16.72,3.24,0.0
20230721:0711,522270.0,644.29,37.65,17.8,3.38,0.0
20230721:0811,573400.0,709.87,43.72,18.17,3.72,0.0
20230721:0911,667350.0,829.05,48.16,18.0,4.28,0.0
20230721:1011,743350.0,927.69,50.24,18.35,4.83,0.0
20230721:1111,685660.0,856.79,49.54,18.67,4.28,0.0
20230721:1211,708420.0,888.24,46.2,19.08,4.07,0.0
20230721:1311,624260.0,776.39,40.86,19.77,4.28,0.0
20230721:1411,459060.0,566.95,34.25,19.75,4.83,0.0
20230721:1511,302910.0,387.06,26.99,19.7,5.52,0.0
20230721:1611,127320.0,197.21,19.54,19.13,5.24,0.0
20230721:1711,40190.0,64.71,12.3,18.68,4.76,0.0
20230721:1811,14560.0,30.61,5.62,17.69,4.83,0.0
20230721:1911,0.0,0.0,0.0,16.32,4.9,0.0
20230721:2011,0.0,0.0,0.0,15.24,4.9,0.0
20230721:2111,0.0,0.0,0.0,14.52,4.83,0.0
20230721:2211,0.0,0.0,0.0,14.09,5.1,0.0
20230721:2311,0.0,0.0,0.0,13.55,4.48,0.0
20230722:0011,0.0,0.0,0.0,13.09,3.93,0.0
20230722:0111,0.0,0.0,0.0,12.69,3.72,0.0
20230722:0211,2130.0,10.49,2.38,12.49,3.66,0.0
20230722:0311,4010.0,13.99,8.67,12.96,3.72,0.0
20230722:0411,31620.0,52.85,15.68,14.33,4.34,0.0
20230722:0511,203230.0,269.99,23.06,15.66,4.0,0.0
20230722:0611,392070.0,486.02,30.47,16.93,3.31,0.0
20230722:0711,541390.0,667.3,37.48,18.14,3.79,0.0
20230722:0811,651340.0,807.11,43.53,18.44,4.34,0.0
20230722:0911,588180.0,725.72,47.96,18.87,5.1,0.0
20230722:1011,775460.0,970.47,50.05,18.94,5.17,0.0
20230722:1111,696330.0,865.75,49.35,19.19,5.31,0.0
20230722:1211,740000.0,920.39,46.02,19.36,5.45,0.0
20230722:1311,636740.0,783.96,40.69,19.3,5.45,0.0
20230722:1411,480420.0,590.57,34.09,19.46,5.45,0.0
20230722:1511,314780.0,401.93,26.83,19.25,5.31,0.0
20230722:1611,126660.0,198.28,19.38,18.66,5.31,0.0
20230722:1711,32130.0,54.22,12.14,17.79,4.97,0.0
20230722:1811,14050.0,29.73,5.45,16.43,4.55,0.0
20230722:1911,0.0,0.0,0.0,14.88,4.21,0.0
20230722:2011,0.0,0.0,0.0,13.85,3.93,0.0
20230722:2111,0.0,0.0,0.0,12.89,3.66,0.0
20230722:2211,0.0,0.0,0.0,12.3,3.59,0.0
20230722:2311,0.0,0.0,0.0,11.82,3.24,0.0
20230723:0011,0.0,0.0,0.0,11.41,3.03,0.0
20230723:0111,0.0,0.0,0.0,10.86,2.55,0.0
20230723:0211,1710.0,9.62,2.2,10.8,2.34,0.0
20230723:0311,890.0,7.87,8.49,11.25,2.83,0.0
20230723:0411,68070.0,113.37,15.5,13.14,3.24,0.0
20230723:0511,213890.0,288.32,22.89,15.24,3.03,0.0
20230723:0611,409420.0,507.38,30.3,16.89,3.38,0.0
20230723:0711,559920.0,688.97,37.29,17.69,3.79,0.0
20230723:0811,669510.0,830.96,43.35,18.36,4.21,0.0
20230723:0911,761790.0,951.2,47.77,18.49,4.83,0.0
20230723:1011,795110.0,1005.92,49.85,18.06,3.86,0.0
20230723:1111,787870.0,996.15,49.15,18.65,4.07,0.0
20230723:1211,737300.0,921.87,45.83,18.8,4.48,0.0
20230723:1311,620560.0,770.2,40.52,18.96,4.0,0.0
20230723:1411,485270.0,601.22,33.92,18.86,3.59,0.0
20230723:1511,147050.0,193.49,26.66,18.32,3.93,0.0
20230723:1611,82650.0,117.26,19.22,17.74,4.48,0.0
20230723:1711,48180.0,74.33,11.97,17.27,3.86,0.0
20230723:1811,12230.0,27.11,5.28,16.42,3.24,0.0
20230723:1911,0.0,0.0,0.0,15.39,3.24,0.0
20230723:2011,0.0,0.0,0.0,14.26,3.45,0.0
20230723:2111,0.0,0.0,0.0,13.39,3.66,0.0
20230723:2211,0.0,0.0,0.0,12.86,3.72,0.0
20230723:2311,0.0,0.0,0.0,12.14,3.38,0.0
20230724:0011,0.0,0.0,0.0,11.6,3.03,0.0
20230724:0111,0.0,0.0,0.0,11.17,2.83,0.0
20230724:0211,890.0,7.87,2.01,10.93,2.69,0.0
20230724:0311,26970.0,46.35,8.31,11.15,2.62,0.0
20230724:0411,51260.0,103.84,15.32,12.81,2.14,0.0
20230724:0511,216370.0,292.34,22.71,14.58,2.28,0.0
20230724:0611,400460.0,497.0,30.12,16.19,2.62,0.0
20230724:0711,555330.0,686.21,37.11,17.19,2.97,0.0
20230724:0811,673820.0,840.82,43.15,18.16,3.59,0.0
20230724:0911,756980.0,954.4,47.57,18.98,4.07,0.0
20230724:1011,790180.0,1004.46,49.64,19.68,4.14,0.0
20230724:1111,787750.0,1000.77,48.95,20.14,4.34,0.0
20230724:1211,727490.0,914.65,45.64,20.18,4.55,0.0
20230724:1311,602540.0,748.46,40.33,20.31,4.62,0.0
20230724:1411,368620.0,456.92,33.75,19.62,4.62,0.0
20230724:1511,304070.0,390.17,26.49,19.58,4.55,0.0
20230724:1611,123040.0,193.49,19.05,19.28,4.55,0.0
20230724:1711,37420.0,61.21,11.8,18.67,4.21,0.0
20230724:1811,12130.0,27.11,5.09,17.9,4.28,0.0
20230724:1911,0.0,0.0,0.0,16.79,4.34,0.0
20230724:2011,0.0,0.0,0.0,15.64,4.0,0.0
20230724:2111,0.0,0.0,0.0,14.51,3.66,0.0
20230724:2211,0.0,0.0,0.0,13.93,3.45,0.0
20230724:2311,0.0,0.0,0.0,13.13,3.17,0.0
20230725:0011,0.0,0.0,0.0,12.48,2.9,0.0
20230725:0111,0.0,0.0,0.0,11.99,2.28,0.0
20230725:0211,890.0,7.87,1.81,11.63,1.86,0.0
20230725:0311,510.0,7.0,8.12,12.02,2.34,0.0
20230725:0411,52630.0,102.86,15.14,13.95,1.66,0.0
20230725:0511,207850.0,283.84,22.53,15.84,1.31,0.0
20230725:0611,384100.0,480.93,29.93,17.12,2.0,0.0
20230725:0711,390610.0,485.53,36.92,18.01,2.28,0.0
20230725:0811,187610.0,242.06,42.95,18.66,2.48,0.0
20230725:0911,570410.0,714.36,47.36,18.9,3.03,0.0
20230725:1011,298050.0,373.42,49.43,19.21,3.79,0.0
20230725:1111,516390.0,643.62,48.74,19.54,3.66,0.0
20230725:1211,222160.0,283.47,45.44,19.66,3.66,0.0
20230725:1311,91530.0,127.94,40.14,19.52,3.24,0.0
20230725:1411,106310.0,145.56,33.57,19.38,3.31,0.0
20230725:1511,34330.0,57.48,26.31,19.49,2.76,0.0
20230725:1611,33680.0,56.55,18.87,19.11,2.76,0.0
20230725:1711,29320.0,50.72,11.62,18.24,2.69,0.0
20230725:1811,2490.0,11.37,4.91,17.02,2.21,0.0
20230725:1911,0.0,0.0,0.0,16.15,1.93,0.0
20230725:2011,0.0,0.0,0.0,15.38,1.52,0.0
20230725:2111,0.0,0.0,0.0,15.09,1.52,0.0
20230725:2211,0.0,0.0,0.0,14.69,2.62,0.0
20230725:2311,0.0,0.0,0.0,14.54,2.76,0.0
20230726:0011,0.0,0.0,0.0,14.47,2.9,0.0
20230726:0111,0.0,0.0,0.0,14.37,3.03,0.0
20230726:0211,160.0,6.12,1.62,14.32,2.9,0.0
20230726:0311,490.0,7.0,7.93,14.21,2.55,0.0
20230726:0411,5550.0,16.69,14.95,14.6,2.14,0.0
20230726:0511,27100.0,47.28,22.34,15.32,1.79,0.0
20230726:0611,120560.0,161.02,29.74,16.42,1.72,0.0
20230726:0711,333600.0,416.9,36.73,17.65,1.59,0.0
20230726:0811,379260.0,477.43,42.75,18.61,1.24,0.0
20230726:0911,467500.0,593.43,47.15,19.44,1.31,0.0
20230726:1011,270920.0,344.31,49.21,19.17,1.59,0.0
20230726:1111,560180.0,715.82,48.53,20.18,1.79,0.0
20230726:1211,648800.0,836.58,45.24,20.64,1.93,0.0
20230726:1311,386570.0,489.43,39.95,20.98,1.79,0.0
20230726:1411,255800.0,326.22,33.38,20.34,2.0,0.0
20230726:1511,198100.0,257.55,26.13,19.33,2.62,0.0
20230726:1611,108250.0,154.57,18.68,19.03,3.52,0.0
20230726:1711,33210.0,55.97,11.43,19.18,3.1,0.0
20230726:1811,4860.0,15.74,4.72,18.55,2.97,0.0
20230726:1911,0.0,0.0,0.0,17.64,2.9,0.0
20230726:2011,0.0,0.0,0.0,16.72,3.31,0.0
20230726:2111,0.0,0.0,0.0,15.96,3.52,0.0
20230726:2211,0.0,0.0,0.0,15.6,3.66,0.0
20230726:2311,0.0,0.0,0.0,14.66,3.52,0.0
20230727:0011,0.0,0.0,0.0,14.03,3.72,0.0
20230727:0111,0.0,0.0,0.0,13.31,3.66,0.0
20230727:0211,0.0,4.37,1.41,12.79,3.31,0.0
20230727:0311,510.0,7.0,7.73,12.79,2.76,0.0
20230727:0411,69180.0,103.51,14.76,14.16,2.21,0.0
20230727:0511,205910.0,279.57,22.15,15.45,2.14,0.0
20230727:0611,157580.0,204.62,29.55,16.52,2.14,0.0
20230727:0711,205830.0,262.18,36.53,17.68,2.62,0.0
20230727:0811,474420.0,590.12,42.55,18.85,2.97,0.0
20230727:0911,660850.0,834.77,46.93,19.26,3.17,0.0
20230727:1011,284010.0,358.08,48.99,19.32,2.9,0.0
20230727:1111,427520.0,534.39,48.31,19.78,3.1,0.0
20230727:1211,235610.0,300.27,45.03,19.92,3.17,0.0
20230727:1311,424300.0,529.65,39.75,19.9,2.97,0.0
20230727:1411,239300.0,304.11,33.19,19.83,3.17,0.0
20230727:1511,92560.0,128.95,25.94,19.15,3.52,0.0
20230727:1611,69240.0,101.01,18.5,18.56,3.66,0.0
20230727:1711,42320.0,67.33,11.24,18.21,3.1,0.0
20230727:1811,2040.0,10.49,4.52,17.56,2.83,0.0
20230727:1911,0.0,0.0,0.0,16.38,2.55,0.0
20230727:2011,0.0,0.0,0.0,15.76,2.69,0.0
20230727:2111,0.0,0.0,0.0,15.19,2.9,0.0
20230727:2211,0.0,0.0,0.0,14.13,3.1,0.0
20230727:2311,0.0,0.0,0.0,13.7,3.24,0.0
20230728:0011,0.0,0.0,0.0,13.37,3.17,0.0
20230728:0111,0.0,0.0,0.0,13.13,2.9,0.0
20230728:0211,0.0,0.0,0.0,13.0,3.03,0.0
20230728:0311,500.0,7.0,7.53,12.97,3.38,0.0
20230728:0411,5600.0,16.69,14.57,13.31,3.24,0.0
20230728:0511,33860.0,55.63,21.96,13.95,3.38,0.0
20230728:0611,130320.0,170.78,29.36,14.8,3.24,0.0
20230728:0711,180810.0,230.24,36.33,15.87,3.59,0.0
20230728:0811,339570.0,417.78,42.34,16.74,3.72,0.0
20230728:0911,360190.0,443.88,46.71,17.17,3.72,0.0
20230728:1011,693550.0,879.1,48.76,17.69,2.62,0.0
20230728:1111,746650.0,949.75,48.08,18.31,3.03,0.0
20230728:1211,58200.0,87.15,44.81,18.69,3.45,0.0
20230728:1311,572310.0,706.5,39.54,18.75,4.21,0.0
20230728:1411,472960.0,581.27,32.99,18.72,4.76,0.0
20230728:1511,299320.0,382.6,25.75,18.46,4.69,0.0
20230728:1611,118930.0,190.16,18.3,17.75,4.69,0.0
20230728:1711,29550.0,50.72,11.04,16.93,4.69,0.0
20230728:1811,8180.0,20.99,4.31,15.87,4.48,0.0
20230728:1911,0.0,0.0,0.0,14.9,4.41,0.0
20230728:2011,0.0,0.0,0.0,14.39,4.62,0.0
20230728:2111,0.0,0.0,0.0,13.93,4.62,0.0
20230728:2211,0.0,0.0,0.0,13.83,4.83,0.0
20230728:2311,0.0,0.0,0.0,13.57,4.76,0.0
20230729:0011,0.0,0.0,0.0,13.22,4.9,0.0
20230729:0111,0.0,0.0,0.0,12.97,4.41,0.0
20230729:0211,0.0,0.0,0.0,12.94,3.79,0.0
20230729:0311,13060.0,27.98,7.33,13.24,3.93,0.0
20230729:0411,46660.0,95.06,14.37,14.39,3.93,0.0
20230729:0511,201370.0,272.68,21.77,15.7,4.62,0.0
20230729:0611,375900.0,462.77,29.16,16.89,4.97,0.0
20230729:0711,435220.0,529.49,36.13,17.63,5.59,0.0
20230729:0811,503070.0,610.84,42.12,17.94,6.41,0.0
20230729:0911,445930.0,541.88,46.49,18.02,7.1,0.0
20230729:1011,279490.0,347.24,48.53,18.44,6.55,0.0
20230729:1111,245080.0,305.42,47.85,17.35,6.62,0.0
20230729:1211,179420.0,228.7,44.59,16.74,5.93,0.0
20230729:1311,137480.0,179.86,39.33,16.75,6.34,0.0
20230729:1411,85300.0,118.67,32.78,16.72,6.48,0.0
20230729:1511,49110.0,75.1,25.55,16.33,6.07,0.0
20230729:1611,43910.0,68.61,18.1,16.02,5.72,0.0
20230729:1711,41410.0,65.58,10.84,16.24,5.31,0.0
20230729:1811,0.0,4.37,4.1,16.35,4.9,0.0
20230729:1911,0.0,0.0,0.0,16.14,4.62,0.0
20230729:2011,0.0,0.0,0.0,15.74,4.34,0.0
20230729:2111,0.0,0.0,0.0,15.44,4.41,0.0
20230729:2211,0.0,0.0,0.0,15.41,4.41,0.0
20230729:2311,0.0,0.0,0.0,15.08,4.14,0.0
20230730:0011,0.0,0.0,0.0,14.99,4.14,0.0
20230730:0111,0.0,0.0,0.0,14.74,4.21,0.0
20230730:0211,0.0,0.0,0.0,14.53,4.14,0.0
20230730:0311,3470.0,13.12,7.13,14.82,4.0,0.0
20230730:0411,60790.0,101.41,14.17,15.81,3.66,0.0
20230730:0511,195950.0,267.55,21.57,17.2,3.79,0.0
20230730:0611,333440.0,415.3,28.96,18.5,4.48,0.0
20230730:0711,543580.0,669.99,35.92,19.53,4.69,0.0
20230730:0811,643120.0,801.39,41.91,20.51,4.76,0.0
20230730:0911,661350.0,832.34,46.26,21.38,4.62,0.0
20230730:1011,760700.0,968.18,48.29,21.49,4.55,0.0
20230730:1111,742590.0,945.57,47.61,21.74,4.41,0.0
20230730:1211,646340.0,815.06,44.36,21.78,4.34,0.0
20230730:1311,530890.0,665.03,39.11,21.87,4.07,0.0
20230730:1411,358500.0,450.89,32.57,21.93,3.86,0.0
20230730:1511,171300.0,226.24,25.34,21.34,3.59,0.0
20230730:1611,57220.0,86.83,17.89,20.71,3.31,0.0
20230730:1711,39960.0,64.71,10.63,19.53,2.76,0.0
20230730:1811,2920.0,12.24,3.89,18.52,2.62,0.0
20230730:1911,0.0,0.0,0.0,17.64,2.48,0.0
20230730:2011,0.0,0.0,0.0,16.88,2.21,0.0
20230730:2111,0.0,0.0,0.0,16.61,1.79,0.0
20230730:2211,0.0,0.0,0.0,15.64,1.17,0.0
20230730:2311,0.0,0.0,0.0,15.68,1.24,0.0
20230731:0011,0.0,0.0,0.0,14.97,0.83,0.0
20230731:0111,0.0,0.0,0.0,14.83,0.97,0.0
20230731:0211,0.0,0.0,0.0,14.74,0.97,0.0
20230731:0311,150.0,6.12,6.92,14.9,1.52,0.0
20230731:0411,4980.0,15.76,13.96,14.98,1.66,0.0
20230731:0511,17410.0,34.3,21.37,15.03,0.97,0.0
20230731:0611,78980.0,111.25,28.76,15.43,1.1,0.0
20230731:0711,176150.0,227.12,35.71,16.12,0.76,0.0
20230731:0811,251530.0,318.92,41.68,16.66,0.41,0.0
20230731:0911,474670.0,596.57,46.02,17.29,1.24,0.0
20230731:1011,467440.0,583.71,48.05,18.0,2.21,0.0
20230731:1111,456300.0,569.53,47.37,18.43,2.41,0.0
20230731:1211,532400.0,670.1,44.12,19.39,2.34,0.0
20230731:1311,549030.0,690.89,38.89,19.61,2.34,0.0
20230731:1411,240330.0,305.66,32.35,19.63,2.55,0.0
20230731:1511,228930.0,296.17,25.13,19.41,3.31,0.0
20230731:1611,108580.0,161.04,17.68,19.15,3.52,0.0
20230731:1711,15120.0,31.48,10.41,18.31,3.72,0.0
20230731:1811,5940.0,17.49,3.67,17.17,2.9,0.0
20230731:1911,0.0,0.0,0.0,16.01,2.48,0.0
20230731:2011,0.0,0.0,0.0,15.19,2.21,0.0
20230731:2111,0.0,0.0,0.0,14.43,2.21,0.0
20230731:2211,0.0,0.0,0.0,14.09,2.07,0.0
20230731:2311,0.0,0.0,0.0,13.37,1.86,0.0
20230801:0011,0.0,0.0,0.0,12.73,1.79,0.0
20230801:0111,0.0,0.0,0.0,12.85,1.72,0.0
20230801:0211,0.0,0.0,0.0,13.38,2.07,0.0
20230801:0311,160.0,6.12,6.7,13.94,3.03,0.0
20230801:0411,9680.0,23.18,13.76,14.65,3.38,0.0
20230801:0511,43270.0,67.68,21.16,15.2,3.38,0.0
20230801:0611,38690.0,62.12,28.55,15.78,3.38,0.0
20230801:0711,71240.0,101.98,35.49,16.32,4.0,0.0
20230801:0811,141990.0,185.42,41.46,16.48,4.28,0.0
20230801:0911,185990.0,237.16,45.78,16.92,4.48,0.0
20230801:1011,138400.0,181.71,47.8,17.3,4.83,0.0
20230801:1111,178130.0,228.27,47.13,17.41,4.97,0.0
20230801:1211,141450.0,185.42,43.88,17.49,4.9,0.0
20230801:1311,82890.0,116.82,38.66,18.38,4.48,0.0
20230801:1411,73630.0,105.69,32.13,18.3,4.07,0.0
20230801:1511,101150.0,138.61,24.91,18.16,4.28,0.0
20230801:1611,67970.0,99.48,17.46,17.83,4.41,0.0
20230801:1711,8680.0,21.86,10.19,17.26,4.41,0.0
20230801:1811,0.0,3.5,3.44,17.04,4.28,0.0
20230801:1911,0.0,0.0,0.0,16.83,3.93,0.0
20230801:2011,0.0,0.0,0.0,16.63,4.07,0.0
20230801:2111,0.0,0.0,0.0,16.67,4.55,0.0
20230801:2211,0.0,0.0,0.0,17.04,4.34,0.0
20230801:2311,0.0,0.0,0.0,17.0,4.69,0.0
20230802:0011,0.0,0.0,0.0,16.99,5.17,0.0
20230802:0111,0.0,0.0,0.0,16.88,5.66,0.0
20230802:0211,0.0,0.0,0.0,17.01,5.93,0.0
20230802:0311,0.0,5.25,6.49,17.24,6.07,0.0
20230802:0411,4370.0,14.83,13.55,17.54,5.45,0.0
20230802:0511,23300.0,42.65,20.95,17.87,5.03,0.0
20230802:0611,37560.0,61.19,28.34,18.03,5.17,0.0
20230802:0711,160180.0,207.87,35.28,18.5,5.52,0.0
20230802:0811,299570.0,370.93,41.23,18.74,5.86,0.0
20230802:0911,127400.0,169.66,45.54,18.89,6.34,0.0
20230802:1011,132960.0,176.15,47.55,18.83,6.41,0.0
20230802:1111,162170.0,210.09,46.87,18.15,5.52,0.0
20230802:1211,254710.0,318.81,43.64,18.46,5.17,0.0
20230802:1311,154440.0,201.67,38.42,18.72,4.76,0.0
20230802:1411,53610.0,81.59,31.9,19.04,3.86,0.0
20230802:1511,81090.0,115.08,24.69,18.9,3.31,0.0
20230802:1611,68810.0,101.02,17.24,18.45,3.45,0.0
20230802:1711,34060.0,56.84,9.96,18.31,3.72,0.0
20230802:1811,0.0,1.75,3.21,17.81,3.93,0.0
20230802:1911,0.0,0.0,0.0,17.3,3.93,0.0
20230802:2011,0.0,0.0,0.0,16.96,3.66,0.0
20230802:2111,0.0,0.0,0.0,16.75,3.38,0.0
20230802:2211,0.0,0.0,0.0,16.5,3.59,0.0
20230802:2311,0.0,0.0,0.0,16.33,3.38,0.0
20230803:0011,0.0,0.0,0.0,16.33,3.17,0.0
20230803:0111,0.0,0.0,0.0,16.39,2.9,0.0
20230803:0211,0.0,0.0,0.0,16.25,2.48,0.0
20230803:0311,0.0,5.25,6.27,16.33,2.62,0.0
20230803:0411,4390.0,14.83,13.33,16.63,2.62,0.0
20230803:0511,46550.0,72.31,20.74,17.16,2.97,0.0
20230803:0611,151760.0,198.12,28.13,17.53,3.17,0.0
20230803:0711,283000.0,353.24,35.06,18.48,3.52,0.0
20230803:0811,301710.0,377.26,40.99,19.12,3.38,0.0
20230803:0911,384750.0,477.33,45.29,19.53,4.14,0.0
20230803:1011,376430.0,468.16,47.3,20.37,4.76,0.0
20230803:1111,186530.0,240.95,46.62,20.24,5.31,0.0
20230803:1211,93850.0,130.72,43.39,20.03,5.1,0.0
20230803:1311,67880.0,99.2,38.18,19.75,6.07,0.0
20230803:1411,53550.0,81.59,31.67,19.48,5.45,0.0
20230803:1511,25200.0,45.43,24.46,19.26,4.83,0.0
20230803:1611,63680.0,94.25,17.01,18.27,5.31,0.0
20230803:1711,1620.0,9.62,9.73,17.57,6.28,0.0
20230803:1811,0.0,3.5,2.97,17.35,5.86,0.0
20230803:1911,0.0,0.0,0.0,17.04,5.59,0.0
20230803:2011,0.0,0.0,0.0,16.78,5.17,0.0
20230803:2111,0.0,0.0,0.0,16.61,4.76,0.0
20230803:2211,0.0,0.0,0.0,16.69,3.79,0.0
20230803:2311,0.0,0.0,0.0,16.61,3.86,0.0
20230804:0011,0.0,0.0,0.0,16.59,3.79,0.0
20230804:0111,0.0,0.0,0.0,16.61,3.86,0.0
20230804:0211,0.0,0.0,0.0,16.56,4.21,0.0
20230804:0311,480.0,7.0,6.05,16.36,4.48,0.0
20230804:0411,3870.0,13.91,13.12,16.63,4.62,0.0
20230804:0511,99430.0,136.7,20.53,16.76,4.83,0.0
20230804:0611,202210.0,256.71,27.91,17.27,4.34,0.0
20230804:0711,134700.0,177.0,34.83,17.19,5.72,0.0
20230804:0811,397160.0,483.68,40.76,17.94,6.34,0.0
20230804:0911,230500.0,290.89,45.04,18.54,4.83,0.0
20230804:1011,653390.0,805.78,47.04,18.8,5.59,0.0
20230804:1111,721330.0,898.16,46.35,18.72,4.83,0.0
20230804:1211,32200.0,54.7,43.13,19.64,4.9,0.0
20230804:1311,38130.0,62.12,37.93,18.92,6.0,0.0
20230804:1411,32500.0,54.7,31.43,17.96,6.41,0.0
20230804:1511,108010.0,146.52,24.22,18.14,6.48,0.0
20230804:1611,97470.0,142.95,16.78,17.91,6.34,0.0
20230804:1711,32830.0,55.09,9.49,17.75,6.0,0.0
20230804:1811,2040.0,10.49,2.72,17.56,5.86,0.0
20230804:1911,0.0,0.0,0.0,17.11,5.59,0.0
20230804:2011,0.0,0.0,0.0,17.0,5.24,0.0
20230804:2111,0.0,0.0,0.0,16.85,4.69,0.0
20230804:2211,0.0,0.0,0.0,17.0,4.76,0.0
20230804:2311,0.0,0.0,0.0,16.9,4.97,0.0
20230805:0011,0.0,0.0,0.0,16.86,5.24,0.0
20230805:0111,0.0,0.0,0.0,16.69,5.17,0.0
20230805:0211,0.0,0.0,0.0,16.5,4.76,0.0
20230805:0311,0.0,4.37,5.82,16.49,4.62,0.0
20230805:0411,6030.0,17.62,12.9,16.87,4.34,0.0
20230805:0511,176970.0,241.19,20.31,17.41,5.31,0.0
20230805:0611,360680.0,446.46,27.69,18.22,5.66,0.0
20230805:0711,521360.0,637.02,34.6,18.9,5.59,0.0
20230805:0811,636900.0,783.49,40.52,19.76,6.0,0.0
20230805:0911,745130.0,927.45,44.79,20.22,6.0,0.0
20230805:1011,783900.0,995.49,46.77,21.04,4.76,0.0
20230805:1111,765800.0,973.12,46.09,21.35,4.62,0.0
20230805:1211,649600.0,814.3,42.87,21.63,4.97,0.0
20230805:1311,557020.0,693.28,37.68,21.45,4.76,0.0
20230805:1411,321830.0,403.5,31.19,21.21,4.55,0.0
20230805:1511,152660.0,202.78,23.98,20.6,4.14,0.0
20230805:1611,91500.0,134.48,16.54,20.1,3.66,0.0
20230805:1711,16250.0,33.23,9.25,19.47,3.03,0.0
20230805:1811,0.0,1.75,2.48,18.53,2.55,0.0
20230805:1911,0.0,0.0,0.0,16.97,2.0,0.0
20230805:2011,0.0,0.0,0.0,15.92,1.45,0.0
20230805:2111,0.0,0.0,0.0,15.03,1.24,0.0
20230805:2211,0.0,0.0,0.0,15.29,0.83,0.0
20230805:2311,0.0,0.0,0.0,14.8,1.31,0.0
20230806:0011,0.0,0.0,0.0,13.11,1.59,0.0
20230806:0111,0.0,0.0,0.0,13.21,1.45,0.0
20230806:0211,0.0,0.0,0.0,13.37,1.52,0.0
20230806:0311,0.0,4.37,5.6,13.65,2.28,0.0
20230806:0411,53030.0,82.95,12.68,14.92,2.48,0.0
20230806:0511,119340.0,162.32,20.09,16.22,2.28,0.0
20230806:0611,231640.0,293.61,27.47,17.78,2.76,0.0
20230806:0711,347210.0,430.54,34.37,18.68,3.31,0.0
20230806:0811,511270.0,631.57,40.27,19.29,4.14,0.0
20230806:0911,586730.0,726.27,44.53,19.78,4.97,0.0
20230806:1011,176500.0,230.21,46.5,21.32,5.24,0.0
20230806:1111,165180.0,216.61,45.81,21.19,5.24,0.0
20230806:1211,52280.0,80.66,42.61,21.44,5.24,0.0
20230806:1311,406450.0,503.3,37.43,21.5,5.86,0.0
20230806:1411,254510.0,322.19,30.94,21.58,5.72,0.0
20230806:1511,243820.0,318.22,23.74,21.83,5.72,0.0
20230806:1611,89560.0,134.23,16.29,21.92,6.07,0.0
20230806:1711,27500.0,48.97,9.0,21.89,6.21,0.0
20230806:1811,0.0,4.37,2.22,21.48,6.07,0.0
20230806:1911,0.0,0.0,0.0,21.1,6.14,0.0
20230806:2011,0.0,0.0,0.0,20.73,6.21,0.0
20230806:2111,0.0,0.0,0.0,20.5,6.21,0.0
20230806:2211,0.0,0.0,0.0,20.57,5.86,0.0
20230806:2311,0.0,0.0,0.0,20.56,5.31,0.0
20230807:0011,0.0,0.0,0.0,20.52,4.9,0.0
20230807:0111,0.0,0.0,0.0,20.56,4.76,0.0
20230807:0211,0.0,0.0,0.0,20.62,4.83,0.0
20230807:0311,0.0,4.37,5.37,20.89,5.1,0.0
20230807:0411,35450.0,59.77,12.46,21.76,5.52,0.0
20230807:0511,159990.0,223.9,19.87,22.88,5.66,0.0
20230807:0611,336980.0,429.37,27.24,23.96,5.59,0.0
20230807:0711,498330.0,625.03,34.14,24.85,6.0,0.0
20230807:0811,632540.0,799.43,40.03,25.66,6.28,0.0
20230807:0911,705460.0,900.86,44.27,26.55,6.48,0.0
20230807:1011,727130.0,935.24,46.23,27.6,6.69,0.0
20230807:1111,703400.0,905.3,45.54,28.31,6.83,0.0
20230807:1211,559100.0,714.6,42.33,28.61,6.76,0.0
20230807:1311,525660.0,670.69,37.16,28.79,6.62,0.0
20230807:1411,411400.0,527.1,30.68,28.63,6.41,0.0
20230807:1511,249320.0,335.3,23.49,28.24,6.76,0.0
20230807:1611,93600.0,155.92,16.04,27.58,6.9,0.0
20230807:1711,26860.0,48.97,8.75,26.39,6.9,0.0
